8 0.9 11.848491550105516 0.31 0.05 0.64
8 1.0 11.857552770443675 0.29 0.07 0.64
8 1.1 11.857279992328758 0.27 0.09 0.64
8 1.2 11.84940490130119 0.26 0.1 0.64
8 1.3 11.834168934937322 0.24 0.12 0.64
8 1.4 11.81219304854057 0.23 0.13 0.64
8 1.5 11.785303269745961 0.21 0.15 0.64
9 0.8 12.025601630531863 0.32 0.02 0.66
9 0.9 12.043933367027938 0.29 0.05 0.66
9 1.0 12.0528329462388 0.27 0.07 0.66
9 1.1 12.053498535989563 0.26 0.08 0.66
9 1.2 12.046720144168054 0.24 0.1 0.66
9 1.3 12.03308924377019 0.23 0.12 0.65
9 1.4 12.013713875711513 0.22 0.13 0.65
9 1.5 11.988903361806111 0.2 0.15 0.65
10 0.8 12.13013406491547 0.3 0.03 0.67
10 0.9 12.148599279206147 0.28 0.05 0.67
10 1.0 12.157854913316264 0.26 0.07 0.67
10 1.1 12.159646055293953 0.25 0.08 0.67
10 1.2 12.153998953446688 0.23 0.1 0.67
10 1.3 12.141834838036377 0.22 0.11 0.67
10 1.4 12.123944320248032 0.2 0.13 0.67
10 1.5 12.101469362732328 0.19 0.14 0.67
11 0.8 12.152020815721928 0.29 0.03 0.68
11 0.9 12.169760162582582 0.27 0.05 0.68
11 1.0 12.178858148937557 0.25 0.07 0.68
11 1.1 12.181130497195175 0.24 0.08 0.68
11 1.2 12.176101112576168 0.22 0.1 0.68
11 1.3 12.165391166555523 0.21 0.11 0.68
11 1.4 12.148790076571562 0.2 0.12 0.68
11 1.5 12.127730614780475 0.18 0.14 0.68
12 0.8 12.121735278881427 0.28 0.03 0.69
12 0.9 12.13895259617708 0.26 0.05 0.69
12 1.0 12.148062354638526 0.25 0.06 0.69
12 1.1 12.150876197394126 0.23 0.08 0.69
12 1.2 12.146409402711935 0.21 0.1 0.69
12 1.3 12.13715442102071 0.2 0.11 0.69
12 1.4 12.122381905295065 0.19 0.12 0.69
12 1.5 12.10292741567643 0.18 0.13 0.69
13 0.8 12.05524736174438 0.27 0.03 0.7
13 0.9 12.071662477498728 0.25 0.05 0.7
13 1.0 12.080721279156645 0.24 0.06 0.7
13 1.1 12.08335318619019 0.22 0.08 0.7
13 1.2 12.079515357375858 0.21 0.09 0.7
13 1.3 12.070243640518271 0.19 0.11 0.7
13 1.4 12.056595748346108 0.18 0.12 0.7
13 1.5 12.038438926785702 0.17 0.13 0.7
14 0.8 11.973127397761585 0.26 0.03 0.71
14 0.9 11.988668502522033 0.24 0.05 0.71
14 1.0 11.99753337277795 0.23 0.06 0.71
14 1.1 11.999893443003502 0.21 0.08 0.71
14 1.2 11.996704814948222 0.21 0.09 0.7
14 1.3 11.988562770729956 0.19 0.11 0.7
14 1.4 11.9760995547696 0.18 0.12 0.7
14 1.5 11.959346319368006 0.17 0.13 0.7
15 0.8 11.826464945606592 0.26 0.03 0.71
15 0.9 11.841900628869329 0.24 0.05 0.71
15 1.0 11.85081548762289 0.23 0.06 0.71
15 1.1 11.853789024564092 0.21 0.08 0.71
15 1.2 11.851257676345108 0.2 0.09 0.71
15 1.3 11.843479532942316 0.19 0.1 0.71
15 1.4 11.831236241671972 0.18 0.11 0.71
15 1.5 11.815419348837203 0.16 0.13 0.71
16 0.8 11.694719207552597 0.25 0.03 0.72
16 0.9 11.709799992826563 0.23 0.05 0.72
16 1.0 11.719015192622667 0.22 0.06 0.72
16 1.1 11.721916034372256 0.2 0.08 0.72
16 1.2 11.720286352231438 0.2 0.09 0.71
16 1.3 11.713706709600823 0.19 0.1 0.71
16 1.4 11.702824771405046 0.18 0.11 0.71
16 1.5 11.688330634047084 0.16 0.13 0.71
17 0.8 11.540297812359478 0.25 0.03 0.72
17 0.9 11.555536345558203 0.23 0.05 0.72
17 1.0 11.56508517283022 0.22 0.06 0.72
17 1.1 11.568595150977767 0.2 0.08 0.72
17 1.2 11.567639841745326 0.19 0.09 0.72
17 1.3 11.561834817989377 0.18 0.1 0.72
17 1.4 11.55183447382064 0.17 0.11 0.72
17 1.5 11.538144662640022 0.16 0.12 0.72
18 0.8 11.3796093816907 0.24 0.03 0.73
18 0.9 11.394118048106987 0.22 0.05 0.73
18 1.0 11.403637463995542 0.22 0.06 0.72
18 1.1 11.40769743660793 0.2 0.08 0.72
18 1.2 11.407306593928604 0.19 0.09 0.72
18 1.3 11.402296811607428 0.18 0.1 0.72
18 1.4 11.393274381915088 0.17 0.11 0.72
18 1.5 11.380702348401593 0.16 0.12 0.72
19 0.8 11.267834785969589 0.24 0.03 0.73
19 0.9 11.282610425799906 0.22 0.05 0.73
19 1.0 11.292365991749444 0.21 0.06 0.73
19 1.1 11.296310332043356 0.2 0.07 0.73
19 1.2 11.296158667088196 0.18 0.09 0.73
19 1.3 11.291754852773048 0.17 0.1 0.73
19 1.4 11.283386830823236 0.16 0.11 0.73
19 1.5 11.27189659052838 0.16 0.12 0.72
20 0.8 11.132074940518914 0.24 0.03 0.73
20 0.9 11.147077067586682 0.22 0.05 0.73
20 1.0 11.157307175952806 0.21 0.06 0.73
20 1.1 11.161894991146886 0.2 0.07 0.73
20 1.2 11.16224661062968 0.18 0.09 0.73
20 1.3 11.158630885421273 0.17 0.1 0.73
20 1.4 11.151109926600814 0.16 0.11 0.73
20 1.5 11.140052876474078 0.15 0.12 0.73
